Revenue_latest,Revenue_mean,Revenue_std,Expenditure_latest,Expenditure_mean,Expenditure_std,Staff_latest,Staff_mean,Staff_std,Profit_latest,Profit_mean,Profit_std,Profit_margin_latest,Profit_margin_mean,Revenue_trend,Expenditure_trend,Staff_trend,Loss_years
5509800.0,4765422.5,945425.548738944,4238000.0,3666587.5,736651.0982989166,7.0,6.0,1.1547005383792515,1271800.0,1098835.0,208923.3996388788,0.2308250753203383,0.23092596264384413,129982.00000000003,96284.99999999999,4.965068306494546e-17,0
6250000.0,5647500.0,561270.8793443679,5070000.0,4459750.0,593847.5533894761,4.0,4.0,0.0,1180000.0,1187750.0,44514.97875247536,0.1888,0.21229973311383815,412999.99999999994,429699.99999999994,0.0,0
0.0,10882500.0,19482861.4855895,0.0,1057500.0,1221430.1726528073,2.0,2.0,0.0,0.0,9825000.0,18741293.9788052,0.948,0.6694674220963173,-5059000.0,-852999.9999999999,0.0,0
2780000.0,1159000.0,1263338.9621686388,1668000.0,705360.0,749524.4188150243,3.0,2.0,1.1547005383792515,1112000.0,453640.0,514341.23666427267,0.4,0.36000000000000004,953200.0,567935.9999999999,0.7999999999999998,0
0.0,300000.0,600000.0,22500.0,375571.875,420416.328672023,0.0,1.0,1.4142135623730951,-22500.0,-75571.875,545167.3040581786,0.4375,0.4375,119999.99999999997,-7398.750000000025,-0.9999999999999997,3
0.0,10882500.0,19482861.4855895,0.0,1057500.0,1221430.1726528073,3.0,3.0,0.0,0.0,9825000.0,18741293.9788052,0.948,0.6694674220963173,-5059000.0,-852999.9999999999,0.0,0
140000.0,126250.0,17969.88221070652,120500.0,111000.0,26137.4571576247,1.0,1.0,0.0,19500.0,15250.0,10851.267207105353,0.1392857142857143,0.1300351037851038,12499.999999999996,14300.000000000002,0.0,0
60000.0,44250.0,29511.297271835858,73200.0,58300.0,39032.80671435248,1.0,0.75,0.5,-13200.0,-14050.0,10224.64343306569,-0.22,-0.3182193648938243,17899.999999999996,21559.999999999993,0.29999999999999993,3
4608000.0,1152000.0,2304000.0,15000.0,56796.875,45236.91612752981,1.0,1.5,0.5773502691896257,4593000.0,1095203.125,2332136.869607084,0.9967447916666666,0.9967447916666666,1382400.0000000002,-4406.249999999997,-0.3999999999999999,3
490000.0,422500.0,60759.087111860616,375200.0,351875.0,18428.849665673657,2.0,2.0,0.0,114800.0,70625.0,50416.15977706619,0.2342857142857143,0.1566329365079365,47000.0,9870.0,0.0,0
615000.0,558750.0,57209.410647783,458000.0,447500.0,62040.309476984396,1.0,1.0,0.0,157000.0,111250.0,37375.34838187688,0.2552845528455285,0.19983395872420262,2499.9999999999973,-25799.99999999999,0.0,0
